shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
5__1____1__IT_1,40.4820615035534,-3.60061139662464,10000003,371.606120007556
5__1____1__IT_1,40.4823311271371,-3.59917782334826,10000004,373.063502957227
5__1____1__IT_1,40.4828640507072,-3.59752804844031,10000005,374.67271649972
5__1____1__IT_1,40.4836101838873,-3.5961298720886,10000006,376.42650994476
5__1____1__IT_1,40.4843303800558,-3.59513727018056,10000007,378.296358683473
5__1____1__IT_1,40.4856704460302,-3.59411888225109,10000008,380.338187222194
5__1____1__IT_1,40.4871509567395,-3.59360119756553,10000009,382.550113079405
5__1____1__IT_1,40.4879934856799,-3.59331123327046,10000010,384.858737129344
5__1____1__IT_1,40.4891930015383,-3.5930364646556,10000011,387.302532132516
5__1____1__IT_1,40.4917635056125,-3.59271949101317,10000012,390.03292280381
5__1____2__IT_1,40.491763607482,-3.59287228215392,1000001,0
5__1____2__IT_1,40.4917360187871,-3.59287695762892,1000002,0.003087958278
5__1____2__IT_1,40.4892086044262,-3.59318861121342,1000003,0.287967294276
5__1____2__IT_1,40.4880185001561,-3.5934612205449,1000004,0.706956962801
5__1____2__IT_1,40.487180944485,-3.59374947233715,1000005,1.222074015071
5__1____2__IT_1,40.4857157308393,-3.59426180588251,1000006,1.905530838937
5__1____2__IT_1,40.4844036975706,-3.59525888520167,1000007,2.757369585886
5__1____2__IT_1,40.4837011401173,-3.59622717717008,1000008,3.722421208214
5__1____2__IT_1,40.4829671085508,-3.59760267860021,1000009,4.829707797027
5__1____2__IT_1,40.4824426147312,-3.59922634838561,1000010,6.086422422238
5__1____2__IT_1,40.4821785216914,-3.6006305218809,1000011,7.465710298316
5__1____2__IT_1,40.4821656402796,-3.60310966200218,1000012,9.055132474418
5__1____2__IT_1,40.4820946586921,-3.6163300489812,1000013,11.765130758944
5__1____2__IT_1,40.4820946586921,-3.6163300489812,2000001,11.765130758944
5__1____2__IT_1,40.482096018793,-3.6163366850502,2000002,11.765713136802
5__1____2__IT_1,40.482093653772,-3.61678103057918,2000003,11.803958814665
5__1____2__IT_1,40.4821131623486,-3.62206953018923,2000004,12.290458963586
5__1____2__IT_1,40.4819868126933,-3.62302099547036,2000005,12.858815176682
5__1____2__IT_1,40.4818158596994,-3.62408179369025,2000006,13.519064847639
5__1____2__IT_1,40.4815168165449,-3.62501215719469,2000007,14.264873815817
5__1____2__IT_1,40.4812716003347,-3.62582981041092,2000008,15.085140989743
5__1____2__IT_1,40.4807650200285,-3.62700428881458,2000009,16.019741748303
5__1____2__IT_1,40.4803280871903,-3.62782771631239,2000010,17.039334604154
5__1____2__IT_1,40.4800682018209,-3.62861650452008,2000011,18.131744681482
5__1____2__IT_1,40.4798286905598,-3.62956568448079,2000012,19.308888229111
5__1____2__IT_1,40.4796591552481,-3.63075389058319,2000013,20.588489990271
5__1____2__IT_1,40.4796994128938,-3.63191328994579,2000014,21.966466781635
5__1____2__IT_1,40.4798791897915,-3.63329484958837,2000015,23.463235898946
5__1____2__IT_1,40.48025223213,-3.63454202545985,2000016,25.073538941769
5__1____2__IT_1,40.4804396642063,-3.63555470838507,2000017,26.772164121621
5__1____2__IT_1,40.481892862673,-3.64439704043621,2000018,29.237433630975
5__1____2__IT_1,40.4823190058702,-3.64703580551826,2000019,31.93131106543
5__1____2__IT_1,40.4827108586887,-3.64946259024498,2000020,34.835429158628
5__1____2__IT_1,40.483193969866,-3.65252507142223,2000021,38.004600263991
5__1____2__IT_1,40.4837135321123,-3.65546363409914,2000022,41.42942788493
5__1____2__IT_1,40.4841630651352,-3.65815257544633,2000023,45.087561694065
5__1____2__IT_1,40.4849193419712,-3.66281944990426,2000024,49.150054239495
5__1____2__IT_1,40.4849203654335,-3.66282321201952,2000025,53.212885281602
5__1____2__IT_1,40.4849203654335,-3.66282321201952,3000001,53.212885281602
5__1____2__IT_1,40.4850230347197,-3.66335729787849,3000002,53.259564901013
5__1____2__IT_1,40.4852389837756,-3.66435683607038,3000003,53.394287356457
5__1____2__IT_1,40.4854556482965,-3.66522995334334,3000004,53.60682154334
5__1____2__IT_1,40.4856554812666,-3.66592028697109,3000005,53.881928963676
5__1____2__IT_1,40.485777786211,-3.66641318063339,3000006,54.200962349707
5__1____2__IT_1,40.4858544745471,-3.66675578012811,3000007,54.550254871893
5__1____2__IT_1,40.4859875013393,-3.66724878293615,3000008,54.943864275221
5__1____2__IT_1,40.4861556040684,-3.66785920367522,3000009,55.3924720032
5__1____2__IT_1,40.4865258283856,-3.66920281792697,3000010,55.962145537628
5__1____2__IT_1,40.4865629212054,-3.66936035845544,3000011,56.545791722854
5__1____2__IT_1,40.486605558147,-3.66959654389096,3000012,57.150007489276
5__1____2__IT_1,40.4866699369075,-3.66987747475883,3000013,57.779082595478
5__1____2__IT_1,40.4868227542741,-3.67042910216948,3000014,58.457892577191
5__1____2__IT_1,40.4869852954817,-3.671027982258,3000015,59.190571325121
5__1____2__IT_1,40.487057577105,-3.6713247149695,3000016,59.94964812775
5__1____2__IT_1,40.4871082426396,-3.67155574216216,3000017,60.729096988287
5__1____2__IT_1,40.4871275886008,-3.67166857558518,3000018,61.518347024315
5__1____2__IT_1,40.4871506314526,-3.67183383944845,3000019,62.321835374906
5__1____2__IT_1,40.4871674603123,-3.67203571714919,3000020,63.142535223017
5__1____2__IT_1,40.4871746399031,-3.67217724563755,3000021,63.97525653555
5__1____2__IT_1,40.4871816812686,-3.67234235010395,3000022,64.821992821272
5__1____2__IT_1,40.4871762658911,-3.67258591702336,3000023,65.689380976083
5__1____2__IT_1,40.4871714904305,-3.67271946789355,3000024,66.568100425136
5__1____2__IT_1,40.4871378158879,-3.67300728530098,3000025,67.471498121439
5__1____2__IT_1,40.4871024764655,-3.67323745579047,3000026,68.394794073886
5__1____2__IT_1,40.4870632742217,-3.67344401131877,3000027,69.33612907291
5__1____2__IT_1,40.4869834589616,-3.67375494257213,3000028,70.305266096805
5__1____2__IT_1,40.4869224225457,-3.67393246646172,3000029,71.290904050748
5__1____2__IT_1,40.4868169447548,-3.67418551110458,3000030,72.300976406845
5__1____2__IT_1,40.4866712496326,-3.67447482544188,3000031,73.340422461918
5__1____2__IT_1,40.4864614203432,-3.67478707447924,3000032,74.415122984539
5__1____2__IT_1,40.4863707028803,-3.67490928522421,3000033,75.504269647386
5__1____2__IT_1,40.4862256954284,-3.67508072510173,3000034,76.615100964715
5__1____2__IT_1,40.4859641227397,-3.67534792064997,3000035,77.762755010243
5__1____2__IT_1,40.4852237821254,-3.67608444669929,3000036,79.013610364214
5__1____2__IT_1,40.4850891851749,-3.67618526058508,3000037,80.281677268593
5__1____2__IT_1,40.4848502667944,-3.67634003452222,3000038,81.57933203604
5__1____2__IT_1,40.4845995501014,-3.67646063631564,3000039,82.906635163527
5__1____2__IT_1,40.4835910840126,-3.67687225490242,3000040,84.351192561529
5__1____2__IT_1,40.4828532495965,-3.6771791807363,3000041,85.881684757678
5__1____2__IT_1,40.4825503123891,-3.67733592423656,3000042,87.448333478109
5__1____2__IT_1,40.4822652581736,-3.67751379895572,3000043,89.050032575303
5__1____2__IT_1,40.4814820367204,-3.67805600160199,3000044,90.75007163188
5__1____2__IT_1,40.4811426125455,-3.67826684677316,3000045,92.491811727402
5__1____2__IT_1,40.4809177223232,-3.67840817776249,3000046,94.261241035148
5__1____2__IT_1,40.4807025854269,-3.67851214927109,3000047,96.05612559253
5__1____2__IT_1,40.4803360340247,-3.67872812596385,3000048,97.895627392297
5__1____2__IT_1,40.4799386682491,-3.67895724552019,3000049,99.783324457501
5__1____2__IT_1,40.4793987490528,-3.67927922294996,3000050,101.73687609485
5__1____2__IT_1,40.4790277790089,-3.67944050153979,3000051,103.73381673601
5__1____2__IT_1,40.4787852160671,-3.67956623104355,3000052,105.759715246382
5__1____2__IT_1,40.4785816297283,-3.67969587438113,3000053,107.810742829335
5__1____2__IT_1,40.4783951192892,-3.67980338084228,3000054,109.884390587185
5__1____2__IT_1,40.4782404803122,-3.67989271651092,3000055,111.976799968237
5__1____2__IT_1,40.4779058421323,-3.68005895200916,3000056,114.108938329078
5__1____2__IT_1,40.4775552914357,-3.6802609619285,3000057,116.283590168067
5__1____2__IT_1,40.4772808783178,-3.68043058973187,3000058,118.49192603457
5__1____2__IT_1,40.4764128132004,-3.6808130265107,3000059,120.801927547984
5__1____2__IT_1,40.4730485094355,-3.68219323867271,3000060,123.503278541905
5__1____2__IT_1,40.4730485094355,-3.68219323867271,4000001,123.503278541905
5__1____2__IT_1,40.470677901604,-3.68310460308709,4000002,123.777532242036
5__1____2__IT_1,40.4704297691325,-3.68316700049885,4000003,124.079832942201
5__1____2__IT_1,40.4702322668205,-3.68320473962154,4000004,124.404289370087
5__1____2__IT_1,40.4700401966208,-3.68321631163906,4000005,124.750088886955
5__1____2__IT_1,40.4697866372192,-3.68322549453105,4000006,125.124045235859
5__1____2__IT_1,40.4694770991132,-3.68321648537217,4000007,125.532369990079
5__1____2__IT_1,40.4690252120565,-3.68320443301029,4000008,125.990866343955
5__1____2__IT_1,40.4687782080429,-3.68319051601862,4000009,126.47680646074
5__1____2__IT_1,40.4682315020238,-3.68322684687408,4000010,127.023511142172
5__1____2__IT_1,40.4675864593412,-3.68317845250876,4000011,127.641935462641
5__1____2__IT_1,40.4674603662024,-3.68315543390895,4000012,128.274491985693
5__1____2__IT_1,40.4672560002852,-3.68320346575716,4000013,128.930096474523
5__1____2__IT_1,40.4670389131012,-3.68324580316933,4000014,129.610064310239
5__1____2__IT_1,40.4669323638516,-3.6832892617441,4000015,130.302420094449
5__1____2__IT_1,40.4665404724927,-3.6834133321012,4000016,131.039530929041
5__1____2__IT_1,40.4660930811196,-3.68357580511568,4000017,131.828178760424
5__1____2__IT_1,40.4656762390471,-3.6836049839155,4000018,132.663163714876
5__1____2__IT_1,40.4647829372886,-3.68367943828734,4000019,133.597509235268
5__1____2__IT_1,40.4641428599416,-3.68376237042276,4000020,134.60325279082
5__1____2__IT_1,40.4633983984801,-3.68389214713902,4000021,135.692363619117
5__1____2__IT_1,40.4630451966682,-3.68396346470096,4000022,136.82114468255
5__1____2__IT_1,40.4620615003448,-3.68424060527992,4000023,138.061619241982
5__1____2__IT_1,40.4611633111407,-3.68456853771188,4000024,139.405600391729
5__1____2__IT_1,40.4607807694333,-3.68476438159713,4000025,140.795176227766
5__1____2__IT_1,40.4600054141633,-3.68528078103098,4000026,142.281316149131
5__1____2__IT_1,40.4592728852183,-3.68581008621164,4000027,143.860332209971
5__1____2__IT_1,40.4588324719598,-3.68611766990309,4000028,145.494757080952
5__1____2__IT_1,40.4574835156044,-3.68689032994244,4000029,147.292625711758
5__1____2__IT_1,40.4556561462529,-3.68794516435829,4000030,149.312182739521
5__1____2__IT_1,40.4533026897062,-3.68928164585026,4000031,151.616503496833
5__1____2__IT_1,40.4518679810502,-3.69004082173673,4000032,154.092601169221
5__1____2__IT_1,40.4508175276044,-3.69031714805838,4000033,156.687634025917
5__1____2__IT_1,40.4488424253184,-3.69055905021873,4000034,159.502867836981
5__1____2__IT_1,40.4460580573261,-3.69088589693024,4000035,162.628416656049
5__1____2__IT_1,40.4458136077553,-3.69092964696364,4000036,165.781352713492
5__1____2__IT_1,40.4458136077553,-3.69092964696364,5000001,165.781352713492
5__1____2__IT_1,40.4455612608839,-3.6909458121723,5000002,165.80939762212
5__1____2__IT_1,40.4440653902639,-3.69110065867007,5000003,166.004007832387
5__1____2__IT_1,40.4421101446775,-3.6911053851788,5000004,166.415657393632
5__1____2__IT_1,40.4408964721373,-3.69109297231039,5000005,166.962032854884
5__1____2__IT_1,40.4393808592524,-3.69102802545881,5000006,167.676736619926
5__1____2__IT_1,40.4388005108661,-3.6909355563074,5000007,168.456336640502
5__1____2__IT_1,40.4382821486178,-3.69074482981817,5000008,169.295707235418
5__1____2__IT_1,40.4370769920429,-3.69009589069186,5000009,170.279734510288
5__1____2__IT_1,40.436219934735,-3.68967921072555,5000010,171.365250314227
5__1____2__IT_1,40.4354992391779,-3.68936282104751,5000011,172.535146675819
5__1____2__IT_1,40.4341945358754,-3.68877472392858,5000012,173.858218998389
5__1____2__IT_1,40.4336136712868,-3.68876880510598,5000013,175.245771120963
5__1____2__IT_1,40.432876928602,-3.68876747852976,5000014,176.715104129339
5__1____2__IT_1,40.4321778937342,-3.68877889711173,5000015,178.262038292096
5__1____2__IT_1,40.4319322526187,-3.6887887557073,5000016,179.83625222343
5__1____2__IT_1,40.4291706522613,-3.68937862742363,5000017,181.721069220985
5__1____2__IT_1,40.4273691093796,-3.6897434137264,5000018,183.808243057546
5__1____2__IT_1,40.4257791537278,-3.69026483496269,5000019,186.077365234737
5__1____2__IT_1,40.4254479178582,-3.69037268838209,5000020,188.384376867149
5__1____2__IT_1,40.4245863280538,-3.6907161345454,5000021,190.791366986584
5__1____2__IT_1,40.4234890434727,-3.69112531664505,5000022,193.325008787217
5__1____2__IT_1,40.4234890434727,-3.69112531664505,6000001,193.325008787217
5__1____2__IT_1,40.4225264735934,-3.69151843557088,6000002,193.436940714942
5__1____2__IT_1,40.4221011187471,-3.69168626204438,6000003,193.598188253305
5__1____2__IT_1,40.4210355568533,-3.69210668387753,6000004,193.882977006124
5__1____2__IT_1,40.4200427174878,-3.69251287766735,6000005,194.283235930204
5__1____2__IT_1,40.4196628426478,-3.69265869029727,6000006,194.727439205473
5__1____2__IT_1,40.4187064004647,-3.6930369166143,6000007,195.282553697412
5__1____2__IT_1,40.4186019885974,-3.69307820633094,6000008,195.849776032565
5__1____2__IT_1,40.4172436284233,-3.69362096347609,6000009,196.574655047912
5__1____2__IT_1,40.416041495121,-3.69374897246444,6000010,197.433415662145
5__1____2__IT_1,40.415619248109,-3.69380545408015,6000011,198.339291277455
5__1____2__IT_1,40.4155120735972,-3.69379032108887,6000012,199.257132662745
5__1____2__IT_1,40.4150370681875,-3.69370124645299,6000013,200.228239902847
5__1____2__IT_1,40.4139516976603,-3.69343751703497,6000014,201.321886739307
5__1____2__IT_1,40.413430380755,-3.69331990836845,6000015,202.474255314538
5__1____2__IT_1,40.4127521408556,-3.69313520560024,6000016,203.703524242668
5__1____2__IT_1,40.4120095211957,-3.69295452533581,6000017,205.016639481366
5__1____2__IT_1,40.4110420502388,-3.69268351278725,6000018,206.439581051229
5__1____2__IT_1,40.4107647256691,-3.69259744771936,6000019,207.894160745266
5__1____2__IT_1,40.4098858689842,-3.69232470419365,6000020,209.449003387416
5__1____2__IT_1,40.4087861091237,-3.69147619800961,6000021,211.145571876915
5__1____2__IT_1,40.4085549733621,-3.69126335222728,6000022,212.873516257676
5__1____2__IT_1,40.4081103525954,-3.69087526789459,6000023,214.660792041417
5__1____2__IT_1,40.407676623561,-3.69045923667508,6000024,216.507768367122
5__1____2__IT_1,40.4073244424807,-3.69007997476224,6000025,218.40538000547
5__1____2__IT_1,40.4069838463122,-3.6897131589267,6000026,220.351963016672
5__1____2__IT_1,40.4068249607127,-3.68954368233965,6000027,222.321302632507
5__1____2__IT_1,40.4065316652174,-3.68926643387012,6000028,224.330809366962
5__1____2__IT_1,40.4064076011867,-3.68911563228743,6000029,226.359114961087
5__1____2__IT_1,40.4061826954653,-3.68884226072263,6000030,228.421499277107
5__1____2__IT_1,40.4060707870729,-3.68870623583775,6000031,230.500840524717
5__1____2__IT_1,40.4059071340084,-3.68850728449562,6000032,232.604981117028
5__1____2__IT_1,40.4056953865163,-3.68825250285241,6000033,234.741057193504
5__1____2__IT_1,40.4044227780449,-3.6869274584085,6000034,237.057681700424
5__1____2__IT_1,40.4044227780449,-3.6869274584085,7000001,237.057681700424
5__1____2__IT_1,40.404112662563,-3.68658663007484,7000002,237.102642396484
5__1____2__IT_1,40.4034325263809,-3.68581337968083,7000003,237.24762978818
5__1____2__IT_1,40.4034325075679,-3.68581336181293,7000004,237.392619760574
5__1____2__IT_1,40.4030091849406,-3.6854210704668,7000005,237.595196540805
5__1____2__IT_1,40.4028172541102,-3.68519227615527,7000006,237.826597811529
5__1____2__IT_1,40.4024372574437,-3.68473930416411,7000007,238.11506718598
5__1____2__IT_1,40.4021487282008,-3.68437672724675,7000008,238.447948845843
5__1____2__IT_1,40.4021487076207,-3.68437670346949,7000009,238.780833553656
5__1____2__IT_1,40.4018474733332,-3.68399816876953,7000010,239.160085820921
5__1____2__IT_1,40.401073193303,-3.68306043132385,7000011,239.656468279719
5__1____2__IT_1,40.4008396864154,-3.68264027689181,7000012,240.196931616056
5__1____2__IT_1,40.4006897486882,-3.68219602545391,7000013,240.778605422256
5__1____2__IT_1,40.4006105625818,-3.68188031946321,7000014,241.388475802682
5__1____2__IT_1,40.4005457317826,-3.68155540709393,7000015,242.026842640602
5__1____2__IT_1,40.4004849888982,-3.68094057512569,7000016,242.717819452015
5__1____2__IT_1,40.4004391687845,-3.68062520641055,7000017,243.436038235666
5__1____2__IT_1,40.4003859122388,-3.68040314644709,7000018,244.174007077406
5__1____2__IT_1,40.4002820025068,-3.67983153219939,7000019,244.961837027965
5__1____2__IT_1,40.400184090514,-3.67945640403292,7000020,245.78330553819
5__1____2__IT_1,40.4000787507516,-3.67912796970464,7000021,246.634999318632
5__1____2__IT_1,40.3999376569263,-3.67879917846254,7000022,247.518690351965
5__1____2__IT_1,40.3997468381265,-3.67841377045657,7000023,248.441347972714
5__1____2__IT_1,40.3994988119433,-3.67802779069876,7000024,249.40679475573
5__1____2__IT_1,40.3992573890689,-3.67773541246012,7000025,250.408762933862
5__1____2__IT_1,40.3990013912468,-3.67748966040805,7000026,251.44597942233
5__1____2__IT_1,40.3988447342876,-3.67737585246498,7000027,252.503087348502
5__1____2__IT_1,40.398638295104,-3.67721477862128,7000028,253.58687790413
5__1____2__IT_1,40.3982018853703,-3.67707740871179,7000029,254.720494003473
5__1____2__IT_1,40.3977886878837,-3.67698179989677,7000030,255.900688173049
5__1____2__IT_1,40.3975241157042,-3.67697915339818,7000031,257.110251342627
5__1____2__IT_1,40.3973523376124,-3.67700549190474,7000032,258.339012856493
5__1____2__IT_1,40.3971661479873,-3.67705039584656,7000033,259.588790260117
5__1____2__IT_1,40.3969167503587,-3.67713396080798,7000034,260.867145339847
5__1____2__IT_1,40.3967317203248,-3.67723205691956,7000035,262.167662296127
5__1____2__IT_1,40.3965703455289,-3.67734073423971,7000036,263.4883272374
5__1____2__IT_1,40.3963664673593,-3.67750757216356,7000037,264.835687507208
5__1____2__IT_1,40.3961942089567,-3.6776747284663,7000038,266.206856669526
5__1____2__IT_1,40.3960588614491,-3.67783880627167,7000039,267.598510487442
5__1____2__IT_1,40.3959605397911,-3.67797912725521,7000040,269.006317714896
5__1____2__IT_1,40.3958469886386,-3.67815699341816,7000041,270.433790553728
5__1____2__IT_1,40.3958469886386,-3.67815699341816,8000001,270.433790553728
5__1____2__IT_1,40.395773184795,-3.67828441643972,8000002,270.44735748881
5__1____2__IT_1,40.3957189816975,-3.67838207923405,8000003,270.471166456979
5__1____2__IT_1,40.3955848597689,-3.67869405983628,8000004,270.525351342818
5__1____2__IT_1,40.3953958741309,-3.67921592850834,8000005,270.628543384119
5__1____2__IT_1,40.3952568038081,-3.67976168001384,8000006,270.780557547348
5__1____2__IT_1,40.3951856057856,-3.68031746234987,8000007,270.980397922403
5__1____2__IT_1,40.3951892132929,-3.68092076102588,8000008,271.231441263382
5__1____2__IT_1,40.3952368471135,-3.68133276840016,8000009,271.517848788996
5__1____2__IT_1,40.3953310969013,-3.68172186505561,8000010,271.838896177064
5__1____2__IT_1,40.3959302626915,-3.68325056807479,8000011,272.305736500945
5__1____2__IT_1,40.3976953611953,-3.68698805503686,8000012,273.145401079875
5__1____2__IT_1,40.3978927621644,-3.68740606995412,8000013,274.02676248963
5__1____2__IT_1,40.3982173233821,-3.68807521533963,8000014,274.975375372722
5__1____2__IT_1,40.3982698953097,-3.68819186869731,8000015,275.935480033007
5__1____2__IT_1,40.4002068119775,-3.69230945023286,8000016,277.305866138968
5__1____2__IT_1,40.4002085520993,-3.69231809871535,9000001,277.305866138968
5__1____2__IT_1,40.4002222846011,-3.6923484961909,9000002,277.308862478404
5__1____2__IT_1,40.4004834949187,-3.69307956770133,9000003,277.380340654721
5__1____2__IT_1,40.4006206694014,-3.6936557792481,9000004,277.503033473758
5__1____2__IT_1,40.4006978047335,-3.69407109058076,9000005,277.661995726564
5__1____2__IT_1,40.4008006821061,-3.69529468015091,9000006,277.925420590418
5__1____2__IT_1,40.4008812607098,-3.6965646429774,9000007,278.296987741185
5__1____2__IT_1,40.4009790383202,-3.69778888688999,9000008,278.773012119562
5__1____2__IT_1,40.4010452968662,-3.69879485797985,9000009,279.334721401179
5__1____2__IT_1,40.4010933534059,-3.69951845036613,9000010,279.95806736322
5__1____2__IT_1,40.4011820122801,-3.70085357992277,9000011,280.695141438682
5__1____2__IT_1,40.4014039009463,-3.70426337148853,9000012,281.722622371543
5__1____2__IT_1,40.4014681909716,-3.70525272217595,9000013,282.834363815876
5__1____2__IT_1,40.4014942983715,-3.70558408615839,9000014,283.974374217976
5__1____2__IT_1,40.4015917301713,-3.70632546572969,9000015,285.178221914196
5__1____2__IT_1,40.4017820782551,-3.7073943119113,9000016,286.475201652589
5__1____2__IT_1,40.401929473864,-3.70801205712973,9000017,287.827097767085
5__1____2__IT_1,40.4022941113892,-3.70932186597519,9000018,289.297285447306
5__1____2__IT_1,40.4027523319564,-3.71117396158052,9000019,290.932667773488
5__1____2__IT_1,40.4027622210033,-3.71121544461409,9000020,292.571737524745
5__1____2__IT_1,40.4027622210033,-3.71121544461409,10000001,292.571737524745
5__1____2__IT_1,40.402771153651,-3.71122845327748,10000002,292.573221370078
5__1____2__IT_1,40.403321196581,-3.71324147388916,10000003,292.756112826583
5__1____2__IT_1,40.4035803148608,-3.71397999322125,10000004,293.007959624375
5__1____2__IT_1,40.4038228430906,-3.71455738617935,10000005,293.315712143933
5__1____2__IT_1,40.4042985416956,-3.7155189376052,10000006,293.720655736182
5__1____2__IT_1,40.404535142454,-3.71591693095341,10000007,294.168382181174
5__1____2__IT_1,40.4046390943777,-3.71616176399455,10000008,294.639873902493
5__1____2__IT_1,40.4049307428553,-3.71675349027064,10000009,295.171109644106
5__1____2__IT_1,40.405313589308,-3.71737837928721,10000010,295.770299662132
5__1____2__IT_1,40.4057076039852,-3.71790222083189,10000011,296.431850205018
5__1____2__IT_1,40.4060568867563,-3.71826923545875,10000012,297.143131409763
5__1____2__IT_1,40.4063400333184,-3.71852977772637,10000013,297.892839678574
5__1____2__IT_1,40.4064763319186,-3.71865999299219,10000014,298.661282796689
5__1____2__IT_1,40.4067108057867,-3.7188326416493,10000015,299.459593091493
5__1____2__IT_1,40.4072186744215,-3.71913696459353,10000016,300.319911296056
5__1____2__IT_1,40.4075975053606,-3.71927436220485,10000017,301.223867201961
5__1____2__IT_1,40.4079521273982,-3.71934711399761,10000018,302.16766839051
5__1____2__IT_1,40.4082862864043,-3.71931847511417,10000019,303.148641802808
5__1____2__IT_1,40.4085678565509,-3.71926628017504,10000020,304.161182622241
5__1____2__IT_1,40.4090329413059,-3.71910106043535,10000021,305.227218976396
5__1____2__IT_1,40.4105798622225,-3.718524217161,10000022,306.471808114356
5__1____2__IT_1,40.4114897339154,-3.71806476345429,10000023,307.824658597118
5__1____2__IT_1,40.4126217257883,-3.71750187100495,10000024,309.311934426731
5__1____2__IT_1,40.4132565962949,-3.71716825788292,10000025,310.875155200666
5__1____2__IT_1,40.4135600278444,-3.71699209990041,10000026,312.475225182039
5__1____2__IT_1,40.4139829511232,-3.71682180746552,10000027,314.124414167225
5__1____2__IT_1,40.4142762140482,-3.71673844778966,10000028,315.806915759038
5__1____2__IT_1,40.4158751225866,-3.71669467806229,10000029,317.666940252393
5__1____2__IT_1,40.4165012253737,-3.71664151956831,10000030,319.596610394352
5__1____2__IT_1,40.4172042094685,-3.7166627670089,10000031,321.604334902693
5__1____2__IT_1,40.4174851821516,-3.71670713871359,10000032,323.643474680104
5__1____2__IT_1,40.417888932794,-3.7167942114213,10000033,325.728036867273
5__1____2__IT_1,40.418250301669,-3.71691303211741,10000034,327.853959512092
5__1____2__IT_1,40.418650084191,-3.71707366005972,10000035,330.026304667436
5__1____2__IT_1,40.4190286037836,-3.71726166184505,10000036,332.243592300431
5__1____2__IT_1,40.4195958079511,-3.71763565932088,10000037,334.53138474032
5__1____2__IT_1,40.4198027855241,-3.71770684966723,10000038,336.842932979303
5__1____2__IT_1,40.4202455216018,-3.71774374898315,10000039,339.203726015112
5__1____2__IT_1,40.4206737376621,-3.71785408824129,10000040,341.612965452158
5__1____2__IT_1,40.4210276179561,-3.71804643777578,10000041,344.064741446843
5__1____2__IT_1,40.4211297446795,-3.71810657776223,10000042,346.528949078682
5__1____2__IT_1,40.4212185453243,-3.71822064889174,10000043,349.006970347596
5__1____2__IT_1,40.4218514178459,-3.71903362926441,10000044,351.583440120932
5__2____1__IT_1,40.6435185826124,-3.18306894468731,1000001,0
5__2____1__IT_1,40.6404126797597,-3.18610841272838,1000002,0.430014985612
5__2____1__IT_1,40.6388288066103,-3.18769411323088,1000003,1.081139081585
5__2____1__IT_1,40.6356785151061,-3.19084639381547,1000004,2.171965969702
5__2____1__IT_1,40.6332725107722,-3.1931836313106,1000005,3.595046889743
5__2____1__IT_1,40.6327017453517,-3.19371493107814,1000006,5.095798748842
5__2____1__IT_1,40.6313474896546,-3.1951284408652,1000007,6.78861084036
5__2____1__IT_1,40.6290180770682,-3.19744897833022,1000008,8.806034044765
5__2____1__IT_1,40.607679892154,-3.21844163812486,1000009,13.783731166151
5__2____1__IT_1,40.6066386953562,-3.21947031284499,1000010,18.906103859952
5__2____1__IT_1,40.6033145007386,-3.22272436051743,1000011,24.488852073753
5__2____1__IT_1,40.6013657811719,-3.22463800979998,1000012,30.341793258699
5__2____1__IT_1,40.5968424719639,-3.22910701262966,1000013,36.823285516473
5__2____1__IT_1,40.5948268305213,-3.2310575867307,1000014,43.582806063456
5__2____1__IT_1,40.5938093574015,-3.2320859527084,1000015,50.484901372757
5__2____1__IT_1,40.5933964514323,-3.23249361622539,1000016,57.444360534953
5__2____1__IT_1,40.5933985408981,-3.23249928076246,1000017,64.404352178069
5__2____1__IT_1,40.5855097880159,-3.24025798063799,1000018,72.458810651607
5__2____1__IT_1,40.5738127173284,-3.25174160025105,1000019,82.135130887141
5__2____1__IT_1,40.5733780049277,-3.25215259442076,1000020,91.870937167995
5__2____1__IT_1,40.5705736473847,-3.25489277555443,1000021,101.994939943011
5__2____1__IT_1,40.5694031642443,-3.25603235795311,1000022,112.280762048799
5__2____1__IT_1,40.5686864812652,-3.25675479269807,1000023,122.666925038315
5__2____1__IT_1,40.5672818583114,-3.25813096278402,1000024,133.247715543511
5__2____1__IT_1,40.5663262871953,-3.25908372666843,1000025,143.961756045006
5__2____1__IT_1,40.5643384487847,-3.26116390644231,1000026,154.958101782405
5__2____1__IT_1,40.5632820908928,-3.26240373362347,1000027,166.111817070231
5__2____1__IT_1,40.5620965225892,-3.26385554375392,1000028,177.445598727297
5__2____1__IT_1,40.5609473841586,-3.26531713386396,1000029,188.957089843402
5__2____1__IT_1,40.5609473841586,-3.26531713386396,2000001,188.957089843402
5__2____1__IT_1,40.5596026717878,-3.26702854923943,2000002,189.165109212433
5__2____1__IT_1,40.5570399283182,-3.27026854739411,2000003,189.768304182478
5__2____1__IT_1,40.5541041609064,-3.27396928600468,2000004,190.823566130304
5__2____1__IT_1,40.5512352486093,-3.27756999873246,2000005,192.319686192646
5__2____1__IT_1,40.548318342276,-3.28125769679899,2000006,194.265617915103
5__2____1__IT_1,40.5458173376015,-3.28442814533168,2000007,196.59773635683
5__2____1__IT_1,40.5427042588218,-3.28831438377008,2000008,199.407038285216
5__2____1__IT_1,40.5398348059588,-3.29195137084347,2000009,202.659407058785
